"ACA_Tracking__c","Account_Source_Detail__c","Account_Source_Options__c","Account_Status__c","Account_Type__c","AccountSource","Adoption_Date__c","Banking_Information__c","Benefits_Plan__c","Bill_Rate__c","BillingCity","BillingPostalCode","BillingState","BillingStreet","Business_Structure__c","Check_Date__c","Client_Expectations__c","Client_Legal_Name__c","Client_Prioritieis__c","Close_Date__c","COBRA__c","COI__c","COI_Renewal_Date__c","Company_HQ_State__c","Company_Start_Date__c","Cost_Centers__c","CPEO_Form_8973_Sent_to_IRS__c","CreatedDate","Current_Payroll_PEO_Provider__c","DBA_Name__c","Delivery_Method__c","Description","E_Verify__c","E_Verify_Connector__c","EAP__c","Effective_Date__c","EIN__c","Employee_Data_Import_Received__c","Employee_Types__c","EPLI__c","Exemptions__c","Fax","First_Check_Date__c","First_Pay_Period__c","FMLA__c","Funding_Method__c","History_Required__c","HR_Contact__c","HR_Team__c","HRIS__c","Id","Important_Information__c","Industry","Job_Costing_Requested__c","Master_401k__c","Master_Ancillary__c","Master_Handbook__c","Master_Health__c","Master_Plan_Effective_Date__c","Master_WC__c","NACIS_Code__c","NAIC_Code__c","Name","Number_of_Pay_Periods__c","NumberOfEmployees","Onboarding_Method__c","Operating_Status__c","Ownership","ParentId","Pay_Frequency__c","Pay_Period_1__c","Pay_Period_2__c","Pay_Period_3__c","Pay_Period_4__c","Pay_Period_End__c","Pay_Period_Start__c","Payroll__c","Payroll_Contact__c","Payroll_Personnel__c","Payroll_Platform__c","Period_1_End__c","Period_1_Pay_Date__c","Period_1_Start__c","Period_2_End__c","Period_2_Pay_Date__c","Period_2_Start__c","Period_3_End__c","Period_3_Pay_Date__c","Period_3_Start__c","Period_4_End__c","Period_4_Pay_Date__c","Period_4_Start__c","Phone","Plan_ID__c","Plan_Start_Date__c","Pretty_Contribution__c","Pretty_Eligibility__c","Previous_Payroll_Provider__c","Prior_Payroll_Provider__c","Quarterly_Announcement__c","Rating","Reason_for_leaving__c","Referrer_Name__c","Retirement_Deduction_Codes_Needed__c","Sales_Commitments__c","Scheduled_Termination_Date__c","Semi_Monthly_Pay_Day__c","Semi_Monthly_Pay_Period_1_End__c","Semi_Monthly_Pay_Period_1_Pay_Day__c","Semi_Monthly_Pay_Period_1_Start__c","Semi_Monthly_Pay_Period_2_End__c","Semi_Monthly_Pay_Period_2_Pay_Day__c","Semi_Monthly_Pay_Period_2_Start__c","Semi_Monthly_Pay_Period_Days__c","Service_ACA__c","ShippingCity","ShippingPostalCode","ShippingState","ShippingStreet","Special_Instructions__c","Spending_Plan__c","Stand_Alone_Renewal_Date__c","State_SUTA__c","State_SUTA_Rate__c","States__c","Tax_Exempt_Status__c","Term_Date__c","Term_Notification_Date__c","Term_Reason__c","Term_Reason_Detail__c","Time_Clock_Types__c","TLM__c","Track_Accruals__c","Type","UKG_Short_name__c","Vesting_Schedule__c","Website","Weekly_Pay_Day__c","Weekly_Period_End__c","Weekly_Period_Start__c","Welcome_Call_Completed__c","Welcome_Call_Date__c","Worklio_Client_Number__c","Year_Business_Started__c"
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-10-19T14:21:18.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001xaTcsQAE","","Computer Software","","false","false","false","false","","false","","","Catlyst Connect","","25","","","","","","","","","","","","false","","","","","","","","","","","","","","","","520-447-3737","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","catalystconnect.com","","","","false","","",""
"false","","","","","Referral Partner","","","","","Monroe","28110","NC","608 Broome Street","","","","WDM, Inc.","","","false","","","","","","false","2021-10-25T20:59:39.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yIjlRQAS","","","","false","false","false","false","","false","","","Wood Deisgns","","200","","","","","","","","","","","","false","","","","","","","","","","","","","","","","7042837508","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","www.wooddesigns.com","","","","false","","",""
"false","Andy Sharpe/Cliff Bray","Andy Sharpe","Client","ASO","Broker","","","","","Charlotte","28269","NC","2710 Burch Drive","","2021-11-12","","ELE Logistics, Inc.","","2021-10-26","false","","","NC","","","false","2021-10-25T21:08:13.000Z","","","","","false","false","false","2021-10-28","45-3744637","false","","false","Not Exempt","","","2021-11-01","false","","Yes","","false","false","0011U00001yIjoGQAS","","Dispatch and Services","","false","false","false","false","","false","","","ELE Logistics","","8","","","","","Weekly","Weekly","","","","2021-11-06","2021-10-31","false","0031U00001wKckQQAS","Becky Cumberland","Worklio","","","","","","","","","","","","","7045795677","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Charlotte","28269","NC","2710 Burch Dr.","","","","","","NC","","","","","","","false","false","ASO","","","www.elelogistics.com","","","","true","2021-10-28","71086",""
"false","","","","ASO","Other","","","","","Pittsburg","15212","PA","700 River Avenue, Suite 216","","","","Touching Hearts Home Care, Inc.","","","false","","","","","","false","2021-10-26T12:45:53.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yIqtJQAS","","Healthcare","","false","false","false","false","","false","","","Touching Hearts Home Care, Inc.","","5","","","","","","","","","","","","false","","","","","","","","","","","","","","","","516.325.8302","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","ASO","","","","","","","false","","",""
"false","","","Client","ASO","Broker","","","","","Charlotte","28273","NC","11435 Granite Street Suite M","","","","Euro Line Transportation Inc.","","2021-11-02","false","","","NC","","","false","2021-10-26T19:33:05.000Z","","","","","false","false","false","2021-11-08","","false","","false","Not Exempt","","","","false","","","","false","false","0011U00001yIyFkQAK","","Transportation","","false","false","false","false","","false","","","Euro Line Transportation","","1","","","","","Monthly","Monthly","","","","","","false","","","Worklio","","","","","","","","","","","","","8889696913","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Charlotte","28273","NC","11435 Granite St. Ste M","","","","","","NC","","","","","","","false","false","ASO","","","www.nowebsite.com","","","","false","","",""
"false","","","Terminated","ASO","Client Relations","","","","","Greenville","29601","SC","501 River Street
3rd Floor","","","","The Market Express, Inc.","","2021-11-01","false","","","","","","false","2021-10-27T12:48:32.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yJ7InQAK","","","","false","false","false","false","","false","","","The Market Express, Inc.","","150","","","","","","","","","","","","false","","","UKG HR","","","","","","","","","","","","","","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","ASO","","","","","","","false","","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-10-27T15:59:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yJAzlQAG","","Automotive","","false","false","false","false","","false","","","Greens Group","","200","","","","","","","","","","","","false","","","","","","","","","","","","","","","","+1 949-829-4900","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","greens.com","","","","false","","",""
"false","4A's","4A's","Client","PEO","Association","","","","","Indianapolis","46204","IN","135 North Pennsylvania Street","","2022-01-14","","Joseph David Advertising LLC","","2021-12-08","false","","2023-01-01","IN","","","false","2021-10-27T20:06:39.000Z","","JDA Worldwide","","","false","false","false","2021-10-26","20-0264471","false","","true","","","","","false","","","","false","false","0011U00001yJCPJQA4","","","","false","false","false","false","","false","","","Joseph David Advertising","","21","UKG","","","0011U000020myALQAY","Semi-Monthly","","","","","2022-01-15","2022-01-01","false","003AJ000001zDMUYA2","Stephen King","UKG","","","","","","","","","","","","","317)623934","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Indianapolis","46204","IN","135 North Pennsylvania Street","","","","","","CO;GA;IN;MI;OK;TX;VA","","","","","","","false","false","PEO","Prolific","","https://jdaworldwide.com/","","","","false","","",""
"false","","4A's","Prospect","","Association","","","","","Seattle","98122","Washington","911 E Pike St","","","","","","","false","","","","","","false","2021-10-28T14:26:39.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yJJvFQAW","","Computer Software","","false","false","false","false","","false","","","World Famous","","50","","","","","","","","","","","","false","","","","","","","","","","","","","","","","+1 206-328-3881","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","http://www.worldfamousinc.com/","","","","false","","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-11-01T14:26:25.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yK2lgQAC","","","","false","false","false","false","","false","","","SHINE Management","","50","","","","","","","","","","","","false","","","","","","","","","","","","","","","","+1 434-322-3000","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","shinemanagement.com","","","","false","","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-11-01T16:02:08.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yK5zvQAC","","","","false","false","false","false","","false","","","Miami Energy Services","","10","","","","","","","","","","","","false","","","","","","","","","","","","","","","","830-399-0921","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","miamienergyservices.com","","","","false","","",""
"false","","","Client","ASO","","","","","","Merritt Island","32953","FL","100 Sea Ray Drive","","","","Arnott Performance, LLC","","2021-11-02","false","","","FL","","","false","2021-11-02T14:49:03.000Z","","JRi Schocks","","","false","false","false","2021-11-15","","false","","false","","","","","false","","","","false","false","0011U00001yKIrtQAG","","Manufacturing","","false","false","false","false","","false","","","Arnott Performance","","27","","","","","TBD","","","","","","","false","","Michelle Bogle","UKG HR","","","","","","","","","","","","","321.412.8331","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Merritt Island","32953","FL","100 Sea Ray Drive","","","","","","NC","","","","","","","false","false","ASO","","","www.arnottindurstries.com","","","","true","2021-11-15","",""
"false","","","","","Client Referral","","","","","","","","","","","","","","","false","","","","","","false","2021-11-03T17:01:17.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yKUDrQAO","","","","false","false","false","false","","false","","","Hoelting & McCormack, LLC","","4","","","","","","","","","","","","false","","","","","","","","","","","","","","","","404-596-8094","","","","","","","false","Hot","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","http://www.hmatlanta.com","","","","false","","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-11-03T18:05:24.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yKUpCQAW","","","","false","false","false","false","","false","","","Applied Flooring","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","517-712-0052","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","","","","","false","","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-11-04T16:06:13.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yKnmvQAC","","","","false","false","false","false","","false","","","VitaKey (Russell - Scott)","","50","","","","","","","","","","","","false","","","","","","","","","","","","","","","","9406273100","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","vitakey.com","","","","false","","",""
"false","","","Client","ASO","Call In","","","","","Greer","29650","SC","2720 E Phillips Rd.","","","","Morris Marketing Group Inc.","","2021-12-22","false","","","SC","","","false","2021-11-04T17:48:30.000Z","","","","","false","false","false","2021-12-29","58-1974103","false","","false","","","","2022-01-15","false","","","","false","false","0011U00001yKoZTQA0","","Other","","false","false","false","false","","false","","","Morris Marketing Group","","16","","Actively Operating","","","Weekly;Semi-Monthly","","","","","","","false","0031U00001wiEJaQAM","Cady Riegel","UKG HR","","","","","","","","","","","","","8642935391","","","","","","PropelHR","false","","","","","","","","","","","","","","","false","Greer","29650","SC","2720 E Phillips Rd.","","","","","","AL;GA;NC;SC;TN","","","","","","","false","false","ASO","MorrisMarketing","","morrismarketing.net","","","","true","2021-12-29","",""
"false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","2021-11-09T19:16:05.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","0011U00001yM4nUQAS","","","","false","false","false","false","","false","","","Powertech Water","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","800-679-7764","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","false","false","","","","","","","","false","","",""
